Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
390672,2019-06-28 04:12:56,342351256941125,fraud_Cole PLC,grocery_pos,253.88,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,53eeaa55bd64a7598e68615d92313119,1340856776,33.628982,-83.065084,0
467847,2019-07-25 13:14:28,581508178315,fraud_Kilback Group,food_dining,57.18,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,1978-08-08,5c0157c040f86b30d1dbd2fe3efc98c8,1343222068,32.275153,-97.981866,0
1137623,2020-04-19 11:20:40,3513618443244549,fraud_McCullough LLC,misc_pos,7.65,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,11189d55e7e1ac8f130f670860f9172a,1366370440,44.438549,-98.705818,0
761780,2019-11-22 14:48:40,213173753804333,fraud_O'Connell-Ullrich,home,58.62,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,3f3ed0000c4162fe1fce1e79fde15de8,1353595720,41.849659,-87.03084100000001,0
942024,2020-01-11 15:38:24,377834944388609,fraud_Langworth LLC,personal_care,25.65,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,efd727132ca1cf26f96b7b6926303297,1357918704,36.108205,-93.227282,0
729378,2019-11-08 01:50:46,2576709887791552,fraud_Smith-Stokes,misc_pos,5.96,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,41d2bd4534a0260a3c2a22001bf86e7b,1352339446,33.338978000000004,-117.681936,0
345994,2019-06-11 17:37:55,3531129874770000,fraud_Lind-Buckridge,entertainment,13.82,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,67f0e1b1cda1dc266eafe9556813abde,1339436275,44.319365000000005,-73.0224,0
1232215,2020-05-29 15:29:22,3576431665303017,"fraud_Schiller, Blanda and Johnson",home,85.49,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,6f7737ed4d38a8fda3ce33ec1f8368cf,1369841362,33.12404,-111.332647,0
616471,2019-09-19 07:09:46,3596357274378601,fraud_Doyle Ltd,grocery_pos,71.68,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,f487a7098c0bd4d45f710be1745c4acb,1348038586,41.612825,-78.31689300000001,0
672359,2019-10-13 18:02:28,2475085306462014,"fraud_Weber, Thiel and Hammes",kids_pets,54.74,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,793fe712fbe10f88289e63f6f2d09005,1350151348,44.648634,-95.285667,0
941614,2020-01-11 11:06:42,3534330126107879,"fraud_Goldner, Kovacek and Abbott",grocery_pos,95.11,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,c923466d230a4b49b8a1b6a07bd76557,1357902402,44.858061,-109.036816,0
171497,2019-03-31 12:43:54,6011109736646996,fraud_Rolfson-Kunde,personal_care,48.12,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,c895fcf8cd46453446bc2ae1d61467e5,1333197834,34.29696,-78.458118,0
1276703,2020-06-14 12:13:13,30428204673351,fraud_Gottlieb Group,kids_pets,54.79,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,cc242f4c88c8eab869861c22283be758,1371211993,40.080892,-75.395395,0
933237,2020-01-05 22:38:31,3528231451607350,"fraud_Dare, Fritsch and Zboncak",health_fitness,62.3,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,bfc9479cd888c8cd6b226a6e8931cc83,1357425511,39.718808,-74.772724,0
692806,2019-10-22 10:57:43,4661996144291811856,fraud_Friesen-Stamm,gas_transport,48.44,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,413c73c2ac8cfa4e1b7b91748cbe73f0,1350903463,40.096295,-79.689522,0
16660,2019-01-10 21:27:51,30404291151692,fraud_Monahan-Morar,personal_care,50.95,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,13c33356f5fe8824df7c45d48e0383c2,1326230871,44.027515,-78.915973,0
1015620,2020-02-23 09:21:46,4707867759656333,fraud_Haley Group,misc_pos,9.3,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,58cf9f23981818681bbaa1f615e8300a,1361611306,35.864391,-82.471707,0
482566,2019-07-30 00:12:51,6011149206456997,fraud_Bauch-Raynor,grocery_pos,107.95,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,e66fad98e6f56ae6a33dac12f9b80b27,1343607171,40.211706,-77.334929,0
1083779,2020-03-26 06:37:34,377550167323848,fraud_Goyette Inc,shopping_net,30.91,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,316e693b1dc4c3ffd35911f9a439d2ed,1364279854,43.323354,-71.002788,0
216878,2019-04-20 18:26:44,4128027264554082,"fraud_Mante, Luettgen and Hackett",health_fitness,48.28,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,a2ccf59f059c060f23e91a7148d2e715,1334946404,39.482040000000005,-83.11926899999999,0
1275197,2020-06-13 22:15:34,4642255475285942,fraud_Champlin-Casper,home,20.11,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,20183ab0495d99d402fc055b2df1ad34,1371161734,39.640368,-109.224553,0
791751,2019-12-02 08:35:01,5456776410929288,"fraud_Lind, Huel and McClure",gas_transport,45.07,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,e6982688dd586b2241d388bc8f3bfde2,1354437301,41.829008,-80.013474,0
798523,2019-12-03 19:28:51,30150717898388,fraud_Weimann-Lockman,kids_pets,4.47,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,d82a085e8e367d2dc5d81126c6e83c98,1354562931,35.30697,-87.240495,0
770174,2019-11-25 15:14:12,2254917871818484,fraud_Dibbert and Sons,entertainment,161.61,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,eed8b6edcb98d71247ef86b7e0a970e9,1353856452,38.377803,-77.320137,0
85874,2019-02-19 21:15:04,2269768987945882,fraud_Gaylord-Powlowski,home,234.64,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,7c3fdfca8b7b161d8226c4a483a118a8,1329686104,43.669468,-76.894419,0
58578,2019-02-04 13:17:14,3551217896304745,fraud_Volkman-Predovic,shopping_net,14.71,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,24a1e5baff7d175ea8af1620612f9099,1328361434,43.4339,-73.656992,0
88984,2019-02-22 08:40:17,2358122155477959,fraud_Bartoletti-Wunsch,gas_transport,70.04,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,8e0b08070929974cd24e1d3d8c2b4742,1329900017,39.388112,-75.730837,0
484961,2019-07-31 06:51:08,4134456652433447,fraud_Huels-Hahn,gas_transport,67.08,Lawrence,Ellis,M,1471 Alicia Flat Apt. 993,Springfield Gardens,NY,11413,40.6645,-73.7559,38912,Production manager,1961-11-07,f4f4b9f9a6bfef0a6e9649f0655b9512,1343717468,41.481577,-73.72328399999999,0
490625,2019-08-02 18:27:39,4110266553600176127,fraud_Emmerich-Rau,personal_care,4.68,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,fc2b091514d03f7882a0eac39171830e,1343932059,33.874316,-91.115028,0
426744,2019-07-10 16:32:51,4745996322265,"fraud_Hahn, Bahringer and McLaughlin",personal_care,10.28,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,46fcccfd5f49b563bde79cd649c5f7ea,1341937971,40.483893,-87.633076,0
786993,2019-12-01 14:31:50,4810789809665942990,fraud_Hills-Witting,shopping_net,2.48,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,e1c909794dd28b672ea1b3722651be2d,1354372310,38.925335,-84.694254,0
570376,2019-08-30 22:10:58,5154903938030655,fraud_Beer-Jast,kids_pets,127.11,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,c28089677b5da66ff29a4f7b86df471b,1346364658,37.783136,-80.182073,0
691790,2019-10-21 20:50:16,6011231546538393,"fraud_Mueller, Gerhold and Mueller",health_fitness,16.68,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,f1d231473651fbe1d09d201df239bfbe,1350852616,40.705815,-74.51601,0
1125096,2020-04-13 14:14:13,3583793405872580,fraud_Price Inc,shopping_net,9.39,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,37d8c9e3be85f170c9cba3d17b0045fb,1365862453,35.421153000000004,-98.157306,0
478746,2019-07-28 23:53:44,6011438889172900,fraud_Dooley Inc,shopping_pos,44.98,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,20f96bcca98de839f77096f3f998cf67,1343519624,34.610553,-91.712177,0
388087,2019-06-26 23:47:18,676369110710,"fraud_Roberts, Daniel and Macejkovic",kids_pets,56.5,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,d11269299f067937c64262cec58f601e,1340754438,43.279885,-83.588109,0
83426,2019-02-18 20:03:23,374497717543058,fraud_Schoen-Quigley,kids_pets,25.58,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,3a4a227a5245962d7ac6480ba8e7232c,1329595403,47.230377,-100.883668,0
119368,2019-03-08 16:46:48,6011438889172900,fraud_Pacocha-Bauch,shopping_pos,338.81,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,3df1742bae5cb08941953a581c43f223,1331225208,33.516345,-90.960758,0
207912,2019-04-15 23:02:03,213113028819344,fraud_Pollich LLC,home,70.42,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,f14cff98031c19b6f4e9cf87257097b1,1334530923,42.618454,-76.443931,0
377099,2019-06-23 04:43:28,3506042666828517,fraud_Deckow-O'Conner,grocery_pos,122.39,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,62e053f1601a1bc25cb1cb3e597aaa2d,1340426608,38.350347,-81.06635899999999,0
575447,2019-09-01 11:04:18,30270432095985,"fraud_Schaefer, Maggio and Daugherty",gas_transport,58.95,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,d950ab35b2401df8d8781b77573f0d2a,1346497458,40.970935,-91.861521,0
515747,2019-08-11 09:36:09,4469777115158234880,fraud_Bernhard Inc,gas_transport,94.48,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,098b6d5e08a6fc23f1c2f954488fb6eb,1344677769,41.987328000000005,-70.49037,0
953128,2020-01-18 00:52:00,4900628639996,fraud_Wuckert-Walter,grocery_net,72.81,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,a037d961f7a077f856f0a76b31aff619,1358470320,34.200452,-117.940734,0
719204,2019-11-03 12:14:00,4147608975828480,fraud_Barton LLC,kids_pets,52.65,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,16cb6f23dcc3f786b2899d8810161953,1351944840,44.508765,-94.255409,0
910552,2019-12-29 05:00:18,3596217206093829,fraud_Torp-Labadie,gas_transport,71.48,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,9e9c925ea9d5c284a1b2831acacc63cf,1356757218,41.257636,-92.678884,0
56869,2019-02-03 17:53:04,4393520897625,fraud_Weber and Sons,food_dining,51.67,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,705b26868d820b0bfe1069465dcc8d30,1328291584,38.39833,-94.629456,0
311197,2019-05-30 20:45:35,6011492816282597,"fraud_Gutmann, McLaughlin and Wiza",home,78.96,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,8064bb3634be08f68180d05b5b0831a7,1338410735,33.982372,-92.745914,0
114240,2019-03-05 18:40:21,4658117080136,fraud_Corwin-Romaguera,travel,1.32,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,76d6c9decdd452383280addf01c04b94,1330972821,34.866992,-108.022466,0
650335,2019-10-04 09:39:10,4550599031376731,fraud_Rau and Sons,grocery_pos,74.58,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,26342844407fd976691ce1febfa5fc68,1349343550,41.516893,-82.983069,0
856557,2019-12-16 14:54:23,6011504998544485,fraud_Quitzon-Goyette,home,61.77,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,80caa7106084334a731fb9afb70edfbe,1355669663,32.530969,-87.21480600000001,0
1201548,2020-05-17 16:08:49,4358137750029944984,fraud_Gislason Group,misc_pos,79.83,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,31e10c619c1e9800e91cf9f7d43eb061,1368806929,42.13704,-91.269534,0
874352,2019-12-21 08:12:24,377993105397617,fraud_O'Keefe-Hudson,grocery_pos,124.51,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,617c36d8bc2372be1e2bd95a5132f0f3,1356077544,45.587648,-88.458888,0
448870,2019-07-18 19:44:34,4642255475285942,fraud_Kuhic LLC,shopping_net,8.6,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,42d28cc679a27455779e5499d24d50b6,1342640674,38.379374,-110.349236,0
552757,2019-08-24 16:12:17,2305336922781618,fraud_Ruecker-Mayert,kids_pets,33.68,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,304864799204baf00ed52225e8006bb1,1345824737,41.026082,-92.680831,0
1105731,2020-04-05 12:15:50,4424338559877976,fraud_Dibbert-Green,entertainment,4.99,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,ec88b99e8ba3dbd1a0a409045afb5eb7,1365164150,40.760457,-83.830384,0
936094,2020-01-07 08:47:59,6538441737335434,fraud_Auer-Mosciski,grocery_pos,48.24,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,b47496977fd5ad350305c35495dac792,1357548479,42.218842,-80.876367,0
641922,2019-09-30 03:58:40,4836998673805450,fraud_Luettgen PLC,gas_transport,56.46,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,0c0359b1997c8ff6b15391ae35cd9ae4,1348977520,46.197349,-86.836765,0
869382,2019-12-20 00:39:22,371226440126102,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,50.56,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,f20f61814a70d4a3fa695f77c04c36b9,1355963962,38.934427,-88.386034,0
587579,2019-09-06 17:58:48,4503101193493052864,fraud_Medhurst PLC,shopping_net,146.68,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,b3ce0e4c1c28318fce6053edb60a81ba,1346954328,27.176884,-82.645282,0
1214732,2020-05-23 13:22:37,375534208663984,fraud_Kub-Heaney,health_fitness,76.56,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,99f40396edb9b4bea976c653435bea11,1369315357,38.387788,-80.28929699999999,0
418510,2019-07-07 18:02:20,2283743876903625,"fraud_Towne, Greenholt and Koepp",shopping_net,6.6,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,4d0bc25d5884f56d8aaece1c17507934,1341684140,33.187267,-85.046476,0
995321,2020-02-10 21:20:26,213156747557083,fraud_Waters-Cruickshank,health_fitness,51.21,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,ed85e9907c729cfdf62ce9bbd1d359a2,1360531226,34.902557,-119.215351,0
1059958,2020-03-16 04:44:44,4427805710168,fraud_Kunze Inc,grocery_pos,75.25,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,cdc2109ae532fe54f122cdcb818ac63a,1363409084,32.362907,-105.581239,0
726231,2019-11-06 08:43:12,4301028321766222513,fraud_Kozey-Boehm,shopping_net,83.33,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,d8d00f8a57942e6038da25288ad36d71,1352191392,39.638894,-80.096352,0
122255,2019-03-09 20:15:58,4069975342931683,fraud_Renner Ltd,home,31.08,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,69fe095c3a5ea4e34a5eed987c7048ee,1331324158,38.145554,-81.43848299999999,0
1255692,2020-06-07 01:42:40,676234256292,fraud_Eichmann-Russel,misc_pos,34.09,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,96754e57a77f9e357ca695e55765483f,1370569360,34.988681,-115.047994,0
1192629,2020-05-12 21:28:40,4514242065619750,fraud_Gerhold LLC,home,5.76,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,6719002291d6c3834ce61ffb625f82a9,1368394120,42.043423,-106.145086,0
589783,2019-09-07 16:45:40,4225990116481262579,"fraud_Roberts, Ryan and Smith",personal_care,18.2,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,4e0757a190f3959de01f5fc83b1dcc73,1347036340,20.040485,-156.44325700000002,0
1183921,2020-05-09 22:54:14,4393520897625,"fraud_O'Reilly, Mohr and Purdy",home,75.75,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,fae528531900cc35c9695aa78da75d57,1368140054,39.230609,-95.020521,0
183773,2019-04-06 05:29:40,580954173374,fraud_Wiza LLC,misc_pos,67.18,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,da8425db277ec3bf6d7e34d127b73ff5,1333690180,41.95634,-73.027739,0
1042030,2020-03-08 13:55:55,630441765090,fraud_Lubowitz-Walter,kids_pets,8.95,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,0c4dce8376614a3da10efe3b812b355d,1362750955,32.041692,-99.861003,0
1081995,2020-03-25 00:55:23,213141712584544,fraud_Bernhard Inc,gas_transport,74.99,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,52437a06c46b2ba84c5a8ba00f333ca2,1364172923,32.555609999999994,-90.686172,0
352898,2019-06-14 20:17:10,6592861994408652,fraud_Beier and Sons,home,17.28,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,e69fd033c4894df8bceceabc4f10eb87,1339705030,42.586394,-78.944466,0
1065978,2020-03-18 01:29:48,2235613922823698,fraud_Rau and Sons,grocery_pos,105.98,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,c85e7bc6590df8b33becaba4541927e3,1363570188,42.968467,-103.736962,0
978773,2020-02-01 20:30:03,4400011257587661852,fraud_Mohr Inc,shopping_pos,5.38,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,36de76b33ccde2786f0d01007d4e4afb,1359750603,41.929159000000006,-97.807173,0
209667,2019-04-17 02:12:34,4239552724014407,fraud_Hickle Group,shopping_pos,2.6,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,6993ae2cf9c37451fb937d6df36f900e,1334628754,41.766841,-83.617928,0
483763,2019-07-30 16:40:36,6011652924285713,"fraud_Schiller, Blanda and Johnson",home,65.1,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,a5d4fed9eac27899e952a111c82608bd,1343666436,39.113292,-93.252052,0
664004,2019-10-10 04:58:43,4430881574719618,"fraud_Robel, Cummerata and Prosacco",gas_transport,57.61,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,6ef6378f9b3f9b7088141a4fd87ec413,1349845123,39.992695,-106.729773,0
461532,2019-07-22 17:20:00,4301028321766222513,"fraud_Larson, Quitzon and Spencer",travel,520.06,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,6b17407446d02e7837790d325d9a64c0,1342977600,41.367023,-79.98674100000001,0
1179575,2020-05-07 15:43:14,4992346398065154184,fraud_Adams-Barrows,health_fitness,38.96,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,fd3ede97147ab71f43bdfcfbee85e083,1367941394,40.475763,-89.126226,0
1030718,2020-03-03 00:17:08,571465035400,fraud_Gutmann-Upton,misc_pos,32.87,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,1893a3fd5af13a8cc0ff1e4e7c72be91,1362269828,42.48284,-109.437452,0
786056,2019-12-01 11:13:11,4756039869079882102,fraud_Hudson-Grady,shopping_pos,6.52,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,81804d23d4afe4a4b04c57c7eab08889,1354360391,33.58165,-96.815526,0
1229763,2020-05-28 13:45:27,676102124465,fraud_Romaguera Ltd,health_fitness,81.72,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,6e64e2833d1b91d87a951c1b165c3520,1369748727,37.512305,-123.247026,0
1097184,2020-03-31 20:50:59,639023984367,fraud_Jaskolski-Vandervort,misc_net,58.31,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,c267610f78f9cdc3113c7cb32fd78332,1364763059,45.337009,-74.845943,0
157545,2019-03-25 00:04:56,4634955908138648,fraud_Kilback LLC,grocery_pos,76.65,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,0767ff07143f7d5d3d23ebb5dbeae201,1332633896,41.59228,-96.306127,0
821780,2019-12-09 00:38:19,4874017206859125,fraud_Schmitt Ltd,misc_net,663.08,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,b3152dc16ff8b9b7705d0b43a68284fe,1355013499,44.630455,-122.155653,0
871937,2019-12-20 18:45:20,4239552724014407,fraud_Medhurst Inc,home,42.43,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,07799f147f5185099c65d2a50a82a607,1356029120,41.829116,-84.53373,0
492405,2019-08-03 09:39:12,6523180720198790,fraud_Gutmann Ltd,grocery_net,76.39,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,d99218efb40146ab14fd6ebf4cdf48a5,1343986752,40.581546,-72.22094399999999,0
1095606,2020-03-31 09:51:23,372509258176510,fraud_Rowe-Vandervort,grocery_net,115.33,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,a26f9c8ce824427abb1ce338aa1367b0,1364723483,41.972587,-83.875623,0
132483,2019-03-14 05:46:52,630484879808,"fraud_Bahringer, Schoen and Corkery",shopping_pos,118.11,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,022497a4d45701b34700413528878cb3,1331704012,35.841274,-120.154743,0
